factory_id,factory_name,industry_type,city,risk_level,composite_score,dominant_pollutant,immediate_actions,short_term_actions,long_term_actions,monitoring_actions,summary,generated_at
osm_4784023232,Mahajan Aata Chakki,works,Nagpur,Medium,5.1822,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Mahajan Aata Chakki is classified as Medium risk with composite score 5.18. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:35.542806+00:00
osm_1105894452,Visakhapatnam Industrial Site 1105894452,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1105894452 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.122549+00:00
osm_1105894453,Visakhapatnam Industrial Site 1105894453,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1105894453 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.125910+00:00
osm_1105894454,Visakhapatnam Industrial Site 1105894454,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1105894454 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.129153+00:00
osm_1105894455,Visakhapatnam Industrial Site 1105894455,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1105894455 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.132240+00:00
osm_1105897788,Visakhapatnam Industrial Site 1105897788,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1105897788 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.135363+00:00
osm_1105897789,Visakhapatnam Industrial Site 1105897789,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1105897789 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.138588+00:00
osm_1105897790,Visakhapatnam Industrial Site 1105897790,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1105897790 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.141920+00:00
osm_1105897791,Visakhapatnam Industrial Site 1105897791,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1105897791 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.145503+00:00
osm_1105897792,Visakhapatnam Industrial Site 1105897792,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1105897792 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.148628+00:00
osm_1105897793,Visakhapatnam Industrial Site 1105897793,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1105897793 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.151763+00:00
osm_1105897794,Visakhapatnam Industrial Site 1105897794,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1105897794 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.154981+00:00
osm_1105897796,Visakhapatnam Industrial Site 1105897796,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1105897796 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.158509+00:00
osm_1106229596,Visakhapatnam Industrial Site 1106229596,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106229596 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.161748+00:00
osm_1106231827,Visakhapatnam Industrial Site 1106231827,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106231827 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.165062+00:00
osm_1106231828,Visakhapatnam Industrial Site 1106231828,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106231828 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.168138+00:00
osm_1106231829,Visakhapatnam Industrial Site 1106231829,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106231829 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.171409+00:00
osm_1106231830,Visakhapatnam Industrial Site 1106231830,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106231830 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.174968+00:00
osm_1106231832,Visakhapatnam Industrial Site 1106231832,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106231832 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.178242+00:00
osm_1106231834,Visakhapatnam Industrial Site 1106231834,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106231834 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.181422+00:00
osm_1106236164,Visakhapatnam Industrial Site 1106236164,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106236164 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.184518+00:00
osm_1106236166,Visakhapatnam Industrial Site 1106236166,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106236166 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.187664+00:00
osm_1106236167,Visakhapatnam Industrial Site 1106236167,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106236167 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.191275+00:00
osm_1106236169,Visakhapatnam Industrial Site 1106236169,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106236169 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.194558+00:00
osm_1106236170,Visakhapatnam Industrial Site 1106236170,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106236170 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.198029+00:00
osm_1106236171,Visakhapatnam Industrial Site 1106236171,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106236171 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.201967+00:00
osm_1106236172,Visakhapatnam Industrial Site 1106236172,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106236172 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.205496+00:00
osm_1106236175,Visakhapatnam Industrial Site 1106236175,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106236175 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.208925+00:00
osm_1106236176,Visakhapatnam Industrial Site 1106236176,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106236176 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.212191+00:00
osm_1106236177,Visakhapatnam Industrial Site 1106236177,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106236177 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.215417+00:00
osm_1106236178,Visakhapatnam Industrial Site 1106236178,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106236178 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.218498+00:00
osm_1106494052,Visakhapatnam Industrial Site 1106494052,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106494052 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.221874+00:00
osm_1106494058,Visakhapatnam Industrial Site 1106494058,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106494058 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.225506+00:00
osm_1106494071,Visakhapatnam Industrial Site 1106494071,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106494071 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.229110+00:00
osm_1106494073,Visakhapatnam Industrial Site 1106494073,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106494073 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.232306+00:00
osm_1106494074,Visakhapatnam Industrial Site 1106494074,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106494074 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.235397+00:00
osm_1106494077,Visakhapatnam Industrial Site 1106494077,wastewater_plant,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106494077 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.238778+00:00
osm_1106494080,Visakhapatnam Industrial Site 1106494080,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106494080 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.242253+00:00
osm_1106494081,Visakhapatnam Industrial Site 1106494081,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106494081 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.245542+00:00
osm_1106495917,Visakhapatnam Industrial Site 1106495917,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106495917 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.248707+00:00
osm_1106496587,Visakhapatnam Industrial Site 1106496587,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106496587 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.251797+00:00
osm_1106996339,Visakhapatnam Industrial Site 1106996339,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106996339 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.255089+00:00
osm_1106996341,Visakhapatnam Industrial Site 1106996341,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106996341 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.258617+00:00
osm_1106996342,Visakhapatnam Industrial Site 1106996342,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106996342 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.261864+00:00
osm_1106996343,Visakhapatnam Industrial Site 1106996343,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106996343 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.265113+00:00
osm_1106996344,Visakhapatnam Industrial Site 1106996344,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106996344 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.268178+00:00
osm_1106996346,Visakhapatnam Industrial Site 1106996346,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106996346 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.271421+00:00
osm_1106996347,Visakhapatnam Industrial Site 1106996347,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106996347 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.275001+00:00
osm_1106996348,Visakhapatnam Industrial Site 1106996348,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106996348 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.278362+00:00
osm_1106996349,Visakhapatnam Industrial Site 1106996349,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106996349 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.281575+00:00
osm_1106996350,Visakhapatnam Industrial Site 1106996350,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1106996350 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.284726+00:00
osm_1213180553,Visakhapatnam Industrial Site 1213180553,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1213180553 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.287953+00:00
osm_1247537902,Floating Solar Plant,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Floating Solar Plant is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.291469+00:00
osm_1261321380,DayalNagar Soap Unit,works,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,DayalNagar Soap Unit is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.294716+00:00
osm_1302245675,Visakhapatnam Industrial Site 1302245675,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1302245675 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.298018+00:00
osm_1318810222,Devi Fisheries Limited,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Devi Fisheries Limited is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.301146+00:00
osm_1319847781,Visakhapatnam Industrial Site 1319847781,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1319847781 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.304890+00:00
osm_1322638107,Andhra Cements,factory,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Andhra Cements is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.308517+00:00
osm_1327569804,NSTL,research_institute,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,NSTL is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.311747+00:00
osm_1338594754,Visakhapatnam Industrial Site 1338594754,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1338594754 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.314981+00:00
osm_1347061012,Visakhapatnam Industrial Site 1347061012,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1347061012 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.318165+00:00
osm_1354589539,Visakhapatnam Industrial Site 1354589539,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1354589539 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.321332+00:00
osm_1355301784,Visakhapatnam Industrial Site 1355301784,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1355301784 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.324866+00:00
osm_1355590993,Visakhapatnam Industrial Site 1355590993,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1355590993 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.328116+00:00
osm_1356109267,Visakhapatnam Industrial Site 1356109267,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1356109267 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.331279+00:00
osm_1392925959,"APSRTC Bus Depot , Waltair",depot,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,"APSRTC Bus Depot , Waltair is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.",2026-03-17T16:59:37.334344+00:00
osm_1411933073,"APSRTC Bus Depot , Simhachalam",depot,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,"APSRTC Bus Depot , Simhachalam is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.",2026-03-17T16:59:37.337555+00:00
osm_1413181595,APSRTC MVP Station and  Bus Depot,depot,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,APSRTC MVP Station and  Bus Depot is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.341171+00:00
osm_1414032416,GVMC,depot,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,GVMC is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.344557+00:00
osm_1414217382,Visakhapatnam Industrial Site 1414217382,works,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1414217382 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.347769+00:00
osm_1415869613,"APSRTC Bus Depot , Kurmanapalem (Steel City)",depot,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,"APSRTC Bus Depot , Kurmanapalem (Steel City) is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.",2026-03-17T16:59:37.350858+00:00
